month,sku,brand_owner,brand,category,business_mode,standard_cost,inbound_freight_rate,packaging_cost_per_unit,handling_cost_per_unit,product_development_cost_per_unit,royalty_rate,royalty_cost_per_unit,landed_cost_per_unit,unit_economic_cost
2026-03-01,SKU00183,External Brand,Adidas,Bags,Consignment,17.15,0.0786,2.56,3.49,3.02,0.0,0.0,27.57,27.57
2026-03-01,SKU00184,External Brand,The North Face,Kids Apparel,Buyout,207.68,0.0321,0.98,1.6,2.74,0.0,0.0,219.67,219.67
2026-03-01,SKU00185,External Brand,Adidas,Outdoor Apparel,Buyout,104.93,0.0455,4.93,2.7,0.44,0.0,0.0,117.77,117.77
2026-03-01,SKU00186,External Brand,New Balance,Sportswear,Consignment,15.43,0.0264,4.28,1.41,3.8,0.0,0.0,25.33,25.33
2026-03-01,SKU00187,External Brand,New Balance,Sportswear,Consignment,9.74,0.0236,3.55,0.89,2.4,0.0,0.0,16.8,16.8
2026-03-01,SKU00188,Himaxx Own,Brand B,Basketball Shoes,Own Brand,160.26,0.0246,4.14,2.66,5.64,0.0,0.0,176.64,176.64
2026-03-01,SKU00189,External Brand,Salomon,Basketball Shoes,Buyout,93.13,0.0399,4.98,0.57,3.06,0.0,0.0,105.46,105.46
2026-03-01,SKU00190,External Brand,Reebok Underwear,Running Shoes,Buyout,251.73,0.0416,4.41,1.85,2.59,0.0644,106.47,271.04,377.52
2026-03-01,SKU00191,External Brand,Under Armour,Basketball Shoes,Consignment,32.03,0.0563,4.11,0.42,1.41,0.0,0.0,39.78,39.78
2026-03-01,SKU00192,Himaxx Own,Brand B,Training Shoes,Own Brand,67.65,0.0558,4.54,0.89,13.5,0.0,0.0,90.36,90.36
2026-03-01,SKU00193,External Brand,Salomon,Running Shoes,Buyout,215.36,0.0578,1.26,1.89,0.64,0.0,0.0,231.6,231.6
2026-03-01,SKU00194,External Brand,Puma,Kids Apparel,Buyout,50.76,0.0467,0.89,2.58,3.37,0.0,0.0,59.98,59.98
2026-03-01,SKU00195,External Brand,Brooks Brothers,Bags,Buyout,123.12,0.0324,0.53,2.69,0.76,0.0541,79.02,131.09,210.11
2026-03-01,SKU00196,External Brand,Asics,Accessories,Consignment,4.88,0.0323,3.2,2.32,2.35,0.0,0.0,12.9,12.9
2026-03-01,SKU00197,External Brand,Adidas,Sportswear,Consignment,9.85,0.0214,1.15,0.53,2.71,0.0,0.0,14.46,14.46
2026-03-01,SKU00198,External Brand,Adidas,Running Shoes,Consignment,43.68,0.0648,2.42,1.77,2.12,0.0,0.0,52.82,52.82
2026-03-01,SKU00199,External Brand,Patagonia,Accessories,Buyout,33.79,0.0665,3.7,1.07,2.53,0.0,0.0,43.34,43.34
2026-03-01,SKU00200,External Brand,Nike,Basketball Shoes,Buyout,168.19,0.0348,3.08,3.36,0.84,0.0,0.0,181.33,181.33
2026-03-01,SKU00201,External Brand,Brooks Brothers,Underwear,Buyout,9.2,0.0471,1.13,1.4,0.14,0.0492,4.98,12.3,17.28
2026-03-01,SKU00202,External Brand,Reebok Underwear,Outdoor Apparel,Buyout,92.4,0.0708,1.56,2.34,0.5,0.0516,44.4,103.34,147.74
2026-03-01,SKU00203,External Brand,Under Armour,Outdoor Apparel,Buyout,155.26,0.0339,1.54,0.49,0.22,0.0,0.0,162.78,162.78
2026-03-01,SKU00204,External Brand,Skechers,Accessories,Buyout,59.51,0.0386,3.2,1.05,1.88,0.0,0.0,67.93,67.93
2026-03-01,SKU00205,External Brand,On Running,Sportswear,Consignment,2.43,0.0569,2.83,2.47,2.01,0.0,0.0,9.87,9.87
2026-03-01,SKU00206,External Brand,Skechers,Running Shoes,Buyout,87.13,0.0544,4.68,2.51,0.73,0.0,0.0,99.79,99.79
2026-03-01,SKU00207,External Brand,Patagonia,Sportswear,Buyout,21.02,0.0345,1.0,1.37,3.07,0.0,0.0,27.18,27.18
2026-03-01,SKU00208,External Brand,Adidas,Training Shoes,Consignment,39.62,0.0703,0.55,2.9,2.69,0.0,0.0,48.56,48.56
2026-03-01,SKU00209,External Brand,Skechers,Yoga Apparel,Consignment,12.1,0.0409,2.12,3.34,3.73,0.0,0.0,21.79,21.79
2026-03-01,SKU00210,External Brand,Asics,Yoga Apparel,Consignment,5.57,0.0536,3.14,3.05,3.37,0.0,0.0,15.42,15.42
2026-03-01,SKU00211,External Brand,Cole Haan,Lifestyle Apparel,Buyout,64.59,0.0237,4.73,0.38,2.74,0.0,0.0,73.97,73.97
2026-03-01,SKU00212,External Brand,Lululemon,Basketball Shoes,Buyout,78.69,0.0466,3.48,2.54,3.76,0.0,0.0,92.14,92.14
2026-03-01,SKU00213,External Brand,Adidas,Lifestyle Apparel,Consignment,22.98,0.0431,4.03,1.15,3.74,0.0,0.0,32.89,32.89
2026-03-01,SKU00214,External Brand,Skechers,Bags,Consignment,30.55,0.0618,0.83,2.28,2.77,0.0,0.0,38.32,38.32
2026-03-01,SKU00215,Himaxx Own,Brand A,Underwear,Own Brand,136.97,0.0329,3.09,0.73,12.71,0.0,0.0,158.02,158.02
2026-03-01,SKU00216,External Brand,Columbia,Training Shoes,Buyout,68.7,0.0349,3.18,1.14,0.3,0.0,0.0,75.71,75.71
2026-03-01,SKU00217,External Brand,Nike,Underwear,Consignment,27.34,0.0564,3.22,3.21,2.68,0.0,0.0,37.99,37.99
2026-03-01,SKU00218,External Brand,Nike,Yoga Apparel,Consignment,10.5,0.0585,0.97,0.86,3.62,0.0,0.0,16.56,16.56
2026-03-01,SKU00219,External Brand,Adidas,Lifestyle Apparel,Buyout,148.02,0.0383,0.59,1.55,2.04,0.0,0.0,157.88,157.88
2026-03-01,SKU00220,External Brand,Nike,Accessories,Consignment,5.2,0.075,1.3,0.57,3.95,0.0,0.0,11.41,11.41
2026-03-01,SKU00221,External Brand,On Running,Accessories,Consignment,32.94,0.0264,1.48,1.6,0.02,0.0,0.0,36.91,36.91
2026-03-01,SKU00222,External Brand,Reebok Underwear,Training Shoes,Consignment,38.48,0.0703,1.4,2.37,1.13,0.0742,58.69,46.08,104.78
2026-03-01,SKU00223,Himaxx Own,Brand A,Basketball Shoes,Own Brand,209.11,0.0214,2.09,1.71,12.76,0.0,0.0,230.15,230.15
2026-03-01,SKU00224,External Brand,Under Armour,Accessories,Buyout,10.54,0.0615,2.2,2.24,0.01,0.0,0.0,15.64,15.64
2026-03-01,SKU00225,External Brand,Champion,Performance Apparel,Buyout,217.2,0.0443,2.98,0.49,0.59,0.0,0.0,230.88,230.88
2026-03-01,SKU00226,Himaxx Own,Brand B,Basketball Shoes,Own Brand,275.9,0.0726,0.88,3.34,9.1,0.0,0.0,309.27,309.27
2026-03-01,SKU00227,External Brand,Champion,Kids Apparel,Buyout,41.93,0.0733,0.62,1.2,3.6,0.0,0.0,50.42,50.42
2026-03-01,SKU00228,External Brand,Cole Haan,Accessories,Buyout,24.92,0.0315,3.01,1.82,1.77,0.0,0.0,32.3,32.3
2026-03-01,SKU00229,Himaxx Own,Brand B,Training Shoes,Own Brand,250.67,0.0396,0.83,0.99,14.26,0.0,0.0,276.66,276.66
2026-03-01,SKU00230,External Brand,Salomon,Yoga Apparel,Consignment,12.49,0.0738,3.77,3.49,3.63,0.0,0.0,24.31,24.31
2026-03-01,SKU00231,External Brand,Puma,Basketball Shoes,Buyout,132.53,0.0717,4.64,2.07,0.65,0.0,0.0,149.4,149.4
2026-03-01,SKU00232,External Brand,Reebok Underwear,Sportswear,Consignment,24.12,0.0362,4.34,2.28,3.99,0.0407,23.86,35.6,59.45
2026-03-01,SKU00233,Himaxx Own,Brand A,Bags,Own Brand,205.77,0.0777,1.26,2.37,6.77,0.0,0.0,232.17,232.17
2026-03-01,SKU00234,External Brand,New Balance,Accessories,Buyout,69.71,0.05,1.14,1.4,3.1,0.0,0.0,78.84,78.84
2026-03-01,SKU00235,Himaxx Own,Brand B,Underwear,Own Brand,53.17,0.0551,4.99,1.91,9.48,0.0,0.0,72.48,72.48
2026-03-01,SKU00236,External Brand,Adidas,Kids Apparel,Consignment,7.67,0.0626,3.24,2.16,1.4,0.0,0.0,14.96,14.96
2026-03-01,SKU00237,External Brand,Puma,Yoga Apparel,Consignment,10.71,0.0698,4.77,1.49,3.07,0.0,0.0,20.78,20.78
2026-03-01,SKU00238,External Brand,Puma,Lifestyle Apparel,Consignment,9.08,0.0528,1.51,0.74,0.68,0.0,0.0,12.48,12.48
2026-03-01,SKU00239,External Brand,On Running,Lifestyle Apparel,Consignment,19.8,0.0741,1.41,2.5,1.48,0.0,0.0,26.65,26.65
2026-03-01,SKU00240,External Brand,Columbia,Bags,Buyout,58.07,0.0249,0.78,2.37,0.41,0.0,0.0,63.07,63.07
2026-03-01,SKU00241,External Brand,Reebok Underwear,Performance Apparel,Buyout,48.43,0.0337,1.8,2.46,1.39,0.0475,18.7,55.71,74.41
2026-03-01,SKU00242,External Brand,Skechers,Basketball Shoes,Buyout,160.05,0.0481,1.3,0.6,2.86,0.0,0.0,172.51,172.51
2026-03-01,SKU00243,Himaxx Own,Brand B,Accessories,Own Brand,97.42,0.0261,1.03,3.13,8.9,0.0,0.0,113.02,113.02
2026-03-01,SKU00244,External Brand,Reebok Underwear,Underwear,Consignment,7.4,0.0536,4.7,1.28,2.67,0.0724,32.1,16.45,48.55
2026-03-01,SKU00245,Himaxx Own,Brand A,Kids Apparel,Own Brand,30.48,0.0208,3.68,0.91,7.76,0.0,0.0,43.46,43.46
2026-03-01,SKU00246,External Brand,Reebok Underwear,Accessories,Buyout,44.23,0.0434,4.23,2.76,0.22,0.0742,19.0,53.36,72.36
2026-03-01,SKU00247,External Brand,Cole Haan,Lifestyle Apparel,Buyout,121.61,0.0526,2.94,0.34,3.13,0.0,0.0,134.42,134.42
2026-03-01,SKU00248,External Brand,Adidas,Kids Apparel,Buyout,30.6,0.033,3.6,0.75,3.86,0.0,0.0,39.83,39.83
2026-03-01,SKU00249,External Brand,Brooks Brothers,Running Shoes,Buyout,58.48,0.0787,1.42,1.69,0.64,0.0399,17.11,66.83,83.95
2026-03-01,SKU00250,External Brand,Under Armour,Running Shoes,Buyout,62.34,0.0326,4.28,1.96,1.09,0.0,0.0,71.7,71.7
2026-03-01,SKU00251,External Brand,Nike,Bags,Consignment,29.87,0.0701,1.87,0.47,3.34,0.0,0.0,37.64,37.64
2026-03-01,SKU00252,External Brand,Asics,Training Shoes,Consignment,42.18,0.0465,4.65,0.76,2.28,0.0,0.0,51.82,51.82
2026-03-01,SKU00253,External Brand,Asics,Sportswear,Consignment,43.17,0.069,3.19,1.48,0.98,0.0,0.0,51.8,51.8
2026-03-01,SKU00254,External Brand,Fila,Lifestyle Apparel,Consignment,10.62,0.0498,2.74,0.69,0.97,0.0,0.0,15.55,15.55
2026-03-01,SKU00255,External Brand,Skechers,Outdoor Apparel,Buyout,180.19,0.0541,4.32,2.86,1.65,0.0,0.0,198.77,198.77
2026-03-01,SKU00256,Himaxx Own,Brand B,Training Shoes,Own Brand,197.83,0.0758,3.95,1.16,11.21,0.0,0.0,229.14,229.14
2026-03-01,SKU00257,Himaxx Own,Brand B,Yoga Apparel,Own Brand,47.87,0.0279,4.08,3.4,12.82,0.0,0.0,69.51,69.51
2026-03-01,SKU00258,External Brand,Under Armour,Yoga Apparel,Consignment,23.82,0.0539,1.09,2.09,2.02,0.0,0.0,30.31,30.31
2026-03-01,SKU00259,Himaxx Own,Brand A,Outdoor Apparel,Own Brand,176.98,0.052,3.23,0.32,12.68,0.0,0.0,202.42,202.42
2026-03-01,SKU00260,Himaxx Own,Brand A,Running Shoes,Own Brand,224.78,0.0747,2.03,2.98,3.81,0.0,0.0,250.39,250.39
2026-03-01,SKU00261,External Brand,Patagonia,Running Shoes,Buyout,111.01,0.0483,1.31,1.64,0.89,0.0,0.0,120.22,120.22
2026-03-01,SKU00262,External Brand,Under Armour,Bags,Consignment,29.62,0.0705,1.88,1.67,0.59,0.0,0.0,35.85,35.85
2026-03-01,SKU00263,External Brand,Champion,Sportswear,Buyout,107.84,0.0668,4.89,1.84,3.7,0.0,0.0,125.47,125.47
2026-03-01,SKU00264,External Brand,Puma,Performance Apparel,Buyout,38.61,0.0507,2.26,2.35,0.08,0.0,0.0,45.26,45.26
2026-03-01,SKU00265,External Brand,New Balance,Running Shoes,Buyout,122.68,0.06,3.19,1.57,3.8,0.0,0.0,138.6,138.6
2026-03-01,SKU00266,External Brand,Nike,Bags,Consignment,26.07,0.0269,0.92,2.2,1.87,0.0,0.0,31.77,31.77
2026-03-01,SKU00267,External Brand,Puma,Basketball Shoes,Buyout,33.57,0.0296,0.84,2.13,0.5,0.0,0.0,38.03,38.03
2026-03-01,SKU00268,External Brand,Under Armour,Performance Apparel,Buyout,367.5,0.0404,4.81,1.79,1.3,0.0,0.0,390.24,390.24
2026-03-01,SKU00269,External Brand,Salomon,Basketball Shoes,Buyout,149.79,0.0294,4.34,1.32,0.09,0.0,0.0,159.95,159.95
2026-03-01,SKU00270,External Brand,The North Face,Underwear,Buyout,39.16,0.0763,4.48,0.42,2.53,0.0,0.0,49.58,49.58
2026-03-01,SKU00271,External Brand,Asics,Outdoor Apparel,Buyout,215.23,0.0663,4.63,2.53,0.49,0.0,0.0,237.15,237.15
2026-03-01,SKU00272,Himaxx Own,Brand A,Lifestyle Apparel,Own Brand,88.51,0.0541,3.25,1.15,9.81,0.0,0.0,107.5,107.5
2026-03-01,SKU00273,External Brand,The North Face,Basketball Shoes,Buyout,180.52,0.0777,1.74,2.53,2.74,0.0,0.0,201.56,201.56
2026-03-01,SKU00274,External Brand,Reebok Underwear,Underwear,Buyout,32.07,0.0417,2.15,0.52,0.4,0.0419,9.66,36.47,46.13
2026-03-01,SKU00275,External Brand,Skechers,Outdoor Apparel,Buyout,295.55,0.0618,4.58,1.64,1.87,0.0,0.0,321.91,321.91
2026-03-01,SKU00276,External Brand,New Balance,Lifestyle Apparel,Consignment,24.07,0.0626,3.59,0.73,1.03,0.0,0.0,30.93,30.93
2026-03-01,SKU00277,External Brand,Cole Haan,Underwear,Buyout,45.58,0.0447,3.51,3.34,2.78,0.0,0.0,57.24,57.24
2026-03-01,SKU00278,External Brand,Champion,Running Shoes,Buyout,94.64,0.0622,1.07,0.92,0.71,0.0,0.0,103.23,103.23
2026-03-01,SKU00279,External Brand,Columbia,Yoga Apparel,Buyout,7.69,0.0609,1.94,2.49,2.66,0.0,0.0,15.24,15.24
2026-03-01,SKU00280,External Brand,Salomon,Running Shoes,Buyout,116.43,0.0708,1.49,0.54,0.98,0.0,0.0,127.68,127.68
2026-03-01,SKU00281,External Brand,Hoka,Underwear,Buyout,59.19,0.0752,3.82,1.22,0.17,0.0,0.0,68.85,68.85
2026-03-01,SKU00282,External Brand,Adidas,Performance Apparel,Consignment,75.85,0.0298,3.86,0.87,2.53,0.0,0.0,85.37,85.37
2026-03-01,SKU00283,External Brand,Cole Haan,Lifestyle Apparel,Buyout,67.24,0.0732,2.48,1.45,0.59,0.0,0.0,76.68,76.68
2026-03-01,SKU00284,External Brand,Adidas,Underwear,Consignment,24.83,0.0478,2.43,1.56,0.26,0.0,0.0,30.27,30.27
2026-03-01,SKU00285,External Brand,Hoka,Lifestyle Apparel,Consignment,4.84,0.0229,2.39,2.18,3.7,0.0,0.0,13.22,13.22
2026-03-01,SKU00286,External Brand,Brooks Brothers,Accessories,Consignment,14.9,0.0614,2.22,2.97,1.58,0.0339,13.04,22.58,35.63
2026-03-01,SKU00287,External Brand,Under Armour,Yoga Apparel,Consignment,6.05,0.0706,4.98,1.6,3.48,0.0,0.0,16.53,16.53
2026-03-01,SKU00288,External Brand,Lululemon,Outdoor Apparel,Buyout,339.0,0.0454,1.42,2.59,0.43,0.0,0.0,358.82,358.82
2026-03-01,SKU00289,Himaxx Own,Brand A,Lifestyle Apparel,Own Brand,135.23,0.0672,4.19,0.4,6.78,0.0,0.0,155.7,155.7
2026-03-01,SKU00290,Himaxx Own,Brand B,Lifestyle Apparel,Own Brand,24.81,0.0687,1.91,2.14,12.06,0.0,0.0,42.62,42.62
2026-03-01,SKU00291,External Brand,Brooks Brothers,Kids Apparel,Consignment,13.59,0.0763,2.71,1.76,2.34,0.0495,64.12,21.43,85.55
2026-03-01,SKU00292,External Brand,New Balance,Kids Apparel,Buyout,103.26,0.0745,1.91,1.2,1.46,0.0,0.0,115.51,115.51
2026-03-01,SKU00293,External Brand,Under Armour,Lifestyle Apparel,Buyout,132.37,0.0447,3.55,1.42,2.42,0.0,0.0,145.68,145.68
2026-03-01,SKU00294,External Brand,Nike,Performance Apparel,Consignment,28.8,0.0331,2.49,3.13,3.24,0.0,0.0,38.62,38.62
2026-03-01,SKU00295,External Brand,Cole Haan,Underwear,Buyout,64.19,0.0637,4.98,0.65,0.32,0.0,0.0,74.23,74.23
2026-03-01,SKU00296,External Brand,On Running,Performance Apparel,Buyout,228.08,0.0748,2.83,2.56,1.54,0.0,0.0,252.07,252.07
2026-03-01,SKU00297,External Brand,Puma,Performance Apparel,Buyout,296.2,0.0276,2.7,2.95,2.27,0.0,0.0,312.29,312.29
2026-03-01,SKU00298,Himaxx Own,Brand A,Underwear,Own Brand,32.53,0.0274,2.17,3.2,3.22,0.0,0.0,42.01,42.01
2026-03-01,SKU00299,External Brand,Puma,Yoga Apparel,Buyout,160.79,0.0627,2.5,2.19,3.23,0.0,0.0,178.79,178.79
2026-03-01,SKU00300,Himaxx Own,Brand A,Kids Apparel,Own Brand,106.54,0.0299,1.07,1.78,8.13,0.0,0.0,120.71,120.71
2026-03-01,SKU00301,External Brand,Lululemon,Outdoor Apparel,Consignment,51.41,0.0788,4.81,2.87,1.44,0.0,0.0,64.58,64.58
2026-03-01,SKU00302,External Brand,Cole Haan,Training Shoes,Buyout,81.0,0.0396,2.29,1.39,2.14,0.0,0.0,90.04,90.04
2026-03-01,SKU00303,External Brand,Adidas,Lifestyle Apparel,Consignment,7.58,0.0717,4.95,2.4,1.97,0.0,0.0,17.44,17.44
2026-03-01,SKU00304,External Brand,Hoka,Outdoor Apparel,Buyout,128.59,0.0625,3.01,3.43,1.01,0.0,0.0,144.07,144.07
2026-03-01,SKU00305,External Brand,New Balance,Training Shoes,Buyout,160.83,0.0559,2.75,0.64,2.35,0.0,0.0,175.57,175.57
2026-03-01,SKU00306,External Brand,Salomon,Lifestyle Apparel,Buyout,179.71,0.0767,2.71,1.09,2.37,0.0,0.0,199.66,199.66
2026-03-01,SKU00307,External Brand,Adidas,Running Shoes,Consignment,45.2,0.0581,2.55,0.91,2.02,0.0,0.0,53.31,53.31
2026-03-01,SKU00308,External Brand,Champion,Lifestyle Apparel,Consignment,15.47,0.048,0.65,1.25,1.31,0.0,0.0,19.43,19.43
2026-03-01,SKU00309,External Brand,New Balance,Bags,Buyout,148.68,0.0408,2.98,2.18,2.07,0.0,0.0,161.97,161.97
2026-03-01,SKU00310,External Brand,Skechers,Accessories,Buyout,58.78,0.0622,0.77,1.45,0.15,0.0,0.0,64.8,64.8
2026-03-01,SKU00311,External Brand,Patagonia,Training Shoes,Buyout,255.25,0.0541,3.15,2.83,0.77,0.0,0.0,275.81,275.81
2026-03-01,SKU00312,External Brand,Reebok Underwear,Lifestyle Apparel,Consignment,7.82,0.0495,1.91,0.53,1.09,0.0566,8.92,11.73,20.65
2026-03-01,SKU00313,External Brand,On Running,Performance Apparel,Consignment,50.41,0.0482,2.28,2.15,1.18,0.0,0.0,58.46,58.46
2026-03-01,SKU00314,External Brand,Cole Haan,Performance Apparel,Consignment,49.67,0.0379,4.45,3.15,3.5,0.0,0.0,62.65,62.65
2026-03-01,SKU00315,External Brand,Under Armour,Training Shoes,Buyout,76.08,0.0328,2.93,1.77,3.62,0.0,0.0,86.89,86.89
2026-03-01,SKU00316,Himaxx Own,Brand A,Lifestyle Apparel,Own Brand,51.63,0.0668,1.77,2.06,12.79,0.0,0.0,71.69,71.69
2026-03-01,SKU00317,External Brand,On Running,Underwear,Consignment,8.11,0.0659,2.73,1.37,2.35,0.0,0.0,15.1,15.1
2026-03-01,SKU00318,External Brand,Asics,Training Shoes,Buyout,64.12,0.0332,1.26,0.35,2.6,0.0,0.0,70.45,70.45
2026-03-01,SKU00319,External Brand,The North Face,Yoga Apparel,Buyout,89.67,0.0291,2.36,2.47,2.66,0.0,0.0,99.76,99.76
2026-03-01,SKU00320,External Brand,Columbia,Kids Apparel,Consignment,4.13,0.0501,0.76,3.33,1.39,0.0,0.0,9.82,9.82
2026-03-01,SKU00321,External Brand,Skechers,Sportswear,Buyout,26.16,0.0387,2.94,1.38,0.87,0.0,0.0,32.35,32.35
2026-03-01,SKU00322,Himaxx Own,Brand A,Bags,Own Brand,49.79,0.0643,4.28,1.53,8.65,0.0,0.0,67.45,67.45
2026-03-01,SKU00323,External Brand,The North Face,Bags,Consignment,51.27,0.0677,3.38,2.63,1.69,0.0,0.0,62.43,62.43
2026-03-01,SKU00324,External Brand,Fila,Outdoor Apparel,Buyout,45.65,0.0272,1.29,2.01,1.83,0.0,0.0,52.01,52.01
2026-03-01,SKU00325,External Brand,Under Armour,Lifestyle Apparel,Buyout,89.99,0.0684,4.98,2.59,2.07,0.0,0.0,105.79,105.79
2026-03-01,SKU00326,External Brand,New Balance,Running Shoes,Buyout,65.56,0.064,1.85,3.14,3.56,0.0,0.0,78.29,78.29
2026-03-01,SKU00327,External Brand,Salomon,Accessories,Buyout,49.37,0.031,4.88,2.81,2.48,0.0,0.0,61.08,61.08
2026-03-01,SKU00328,External Brand,Lululemon,Running Shoes,Consignment,42.58,0.0786,4.55,2.11,3.67,0.0,0.0,56.26,56.26
2026-03-01,SKU00329,External Brand,Columbia,Bags,Consignment,38.24,0.0706,3.72,1.27,3.78,0.0,0.0,49.71,49.71
2026-03-01,SKU00330,External Brand,Adidas,Kids Apparel,Buyout,64.92,0.0405,2.94,0.57,1.97,0.0,0.0,73.03,73.03
2026-03-01,SKU00331,External Brand,Brooks Brothers,Yoga Apparel,Buyout,35.28,0.0505,1.42,1.82,0.1,0.039,17.53,40.4,57.93
2026-03-01,SKU00332,External Brand,Under Armour,Yoga Apparel,Buyout,130.81,0.0333,4.7,0.59,1.71,0.0,0.0,142.18,142.18
2026-03-01,SKU00333,Himaxx Own,Brand B,Accessories,Own Brand,17.38,0.08,1.02,3.48,4.48,0.0,0.0,27.75,27.75
2026-03-01,SKU00334,External Brand,Champion,Outdoor Apparel,Buyout,192.6,0.058,0.99,2.38,0.41,0.0,0.0,207.56,207.56
2026-03-01,SKU00335,External Brand,Adidas,Sportswear,Consignment,8.41,0.0383,1.48,2.34,3.35,0.0,0.0,15.9,15.9
2026-03-01,SKU00336,External Brand,Cole Haan,Running Shoes,Buyout,83.6,0.0654,0.96,0.88,1.37,0.0,0.0,92.27,92.27
2026-03-01,SKU00337,Himaxx Own,Brand A,Outdoor Apparel,Own Brand,210.52,0.0229,2.98,3.5,11.61,0.0,0.0,233.44,233.44
2026-03-01,SKU00338,External Brand,Brooks Brothers,Basketball Shoes,Buyout,165.77,0.0774,1.24,1.8,2.29,0.0441,49.41,183.93,233.34
2026-03-01,SKU00339,Himaxx Own,Brand A,Training Shoes,Own Brand,79.63,0.0569,2.37,2.9,9.0,0.0,0.0,98.43,98.43
2026-03-01,SKU00340,External Brand,The North Face,Running Shoes,Buyout,201.89,0.0217,3.39,3.09,1.93,0.0,0.0,214.66,214.66
2026-03-01,SKU00341,External Brand,Adidas,Basketball Shoes,Consignment,14.17,0.0691,1.6,1.52,3.48,0.0,0.0,21.76,21.76
2026-03-01,SKU00342,External Brand,Champion,Accessories,Buyout,71.55,0.0294,3.08,0.74,0.55,0.0,0.0,78.03,78.03
2026-03-01,SKU00343,External Brand,Cole Haan,Outdoor Apparel,Buyout,69.86,0.0568,3.16,2.67,1.54,0.0,0.0,81.2,81.2
2026-03-01,SKU00344,External Brand,Lululemon,Underwear,Consignment,21.41,0.0369,2.55,3.12,3.5,0.0,0.0,31.36,31.36
2026-03-01,SKU00345,External Brand,New Balance,Running Shoes,Consignment,17.83,0.0396,4.71,0.34,0.75,0.0,0.0,24.34,24.34
2026-03-01,SKU00346,External Brand,Salomon,Kids Apparel,Buyout,139.4,0.054,1.11,0.55,1.25,0.0,0.0,149.84,149.84
2026-03-01,SKU00347,External Brand,Skechers,Kids Apparel,Buyout,51.3,0.0299,3.82,0.92,1.81,0.0,0.0,59.38,59.38
2026-03-01,SKU00348,External Brand,Hoka,Outdoor Apparel,Consignment,42.96,0.0416,2.37,1.62,3.97,0.0,0.0,52.71,52.71
2026-03-01,SKU00349,External Brand,Brooks Brothers,Lifestyle Apparel,Buyout,40.57,0.0769,3.36,2.95,2.09,0.0416,16.8,52.08,68.88
2026-03-01,SKU00350,External Brand,Columbia,Accessories,Consignment,22.18,0.068,4.04,1.26,3.07,0.0,0.0,32.06,32.06
2026-03-01,SKU00351,External Brand,Nike,Kids Apparel,Consignment,6.35,0.0341,4.8,3.22,2.78,0.0,0.0,17.37,17.37
2026-03-01,SKU00352,Himaxx Own,Brand B,Accessories,Own Brand,130.01,0.0265,1.95,3.06,6.57,0.0,0.0,145.04,145.04
2026-03-01,SKU00353,External Brand,On Running,Bags,Consignment,4.55,0.0385,4.95,2.37,0.21,0.0,0.0,12.26,12.26
2026-03-01,SKU00354,External Brand,Patagonia,Sportswear,Buyout,117.54,0.0436,1.08,2.44,2.33,0.0,0.0,128.52,128.52
2026-03-01,SKU00355,External Brand,Hoka,Yoga Apparel,Consignment,50.48,0.0359,4.12,1.49,2.7,0.0,0.0,60.61,60.61
2026-03-01,SKU00356,Himaxx Own,Brand B,Running Shoes,Own Brand,258.2,0.0392,4.86,2.11,10.85,0.0,0.0,286.14,286.14
2026-03-01,SKU00357,External Brand,The North Face,Lifestyle Apparel,Buyout,47.5,0.0299,1.53,1.59,3.51,0.0,0.0,55.55,55.55
2026-03-01,SKU00358,External Brand,Reebok Underwear,Performance Apparel,Buyout,190.2,0.0383,3.67,2.86,0.95,0.047,72.65,204.97,277.61
2026-03-01,SKU00359,Himaxx Own,Brand B,Basketball Shoes,Own Brand,98.61,0.0728,0.86,2.27,12.33,0.0,0.0,121.25,121.25
2026-03-01,SKU00360,External Brand,Salomon,Running Shoes,Buyout,262.78,0.0436,1.84,3.25,3.91,0.0,0.0,283.24,283.24
2026-03-01,SKU00361,External Brand,The North Face,Accessories,Buyout,14.07,0.0477,3.97,2.52,1.59,0.0,0.0,22.82,22.82
2026-03-01,SKU00362,External Brand,Brooks Brothers,Outdoor Apparel,Buyout,202.77,0.0262,1.38,0.92,2.5,0.06,107.49,212.87,320.36
2026-03-01,SKU00363,External Brand,Under Armour,Accessories,Buyout,49.29,0.0654,2.25,2.35,2.35,0.0,0.0,59.47,59.47
2026-03-01,SKU00364,Himaxx Own,Brand A,Outdoor Apparel,Own Brand,173.85,0.0598,4.96,0.65,4.01,0.0,0.0,193.86,193.86
2026-03-01,SKU00365,External Brand,On Running,Performance Apparel,Consignment,10.75,0.0405,1.16,3.5,0.8,0.0,0.0,16.65,16.65
2026-03-01,SKU00366,Himaxx Own,Brand B,Kids Apparel,Own Brand,87.38,0.0225,1.03,2.93,5.75,0.0,0.0,99.06,99.06
2026-03-01,SKU00367,External Brand,Adidas,Yoga Apparel,Consignment,5.14,0.0384,2.65,3.04,0.28,0.0,0.0,11.31,11.31
2026-03-01,SKU00368,External Brand,Puma,Sportswear,Buyout,86.35,0.0617,3.48,1.44,0.89,0.0,0.0,97.49,97.49
2026-03-01,SKU00369,External Brand,Adidas,Bags,Consignment,12.06,0.0638,1.96,1.13,2.95,0.0,0.0,18.88,18.88
2026-03-01,SKU00370,External Brand,Hoka,Sportswear,Buyout,63.17,0.0618,3.62,1.84,2.98,0.0,0.0,75.52,75.52
