date,store_id,channel,store_format,region,city,traffic,member_uv,new_member_uv,returning_member_uv,assisted_visits,try_on_count,orders,buyers,gross_units,gmv,recognized_revenue,traffic_to_order_cvr,member_cvr,try_on_cvr,upt,aur
2026-03-08,S052,Himaxx Warehouse Outlet,Shopping Center Warehouse,East China,Shanghai,156,57,14,43,88,28,12,12,17,3463.15,1811.18,0.0769,0.2105,0.4286,1.4167,203.71
2026-03-08,S053,Himaxx Warehouse Outlet,Warehouse Outlet,West China,Chongqing,97,52,10,42,39,20,9,9,11,1467.82,803.44,0.0928,0.1731,0.45,1.2222,133.44
2026-03-08,S054,Himaxx Warehouse Outlet,Community Warehouse,North China,Tianjin,318,198,31,167,163,40,16,16,24,2979.5,2788.57,0.0503,0.0808,0.4,1.5,124.15
2026-03-08,S055,Himaxx Warehouse Outlet,Mall Warehouse,South China,Xiamen,188,79,23,56,103,44,14,14,22,3229.34,2456.81,0.0745,0.1772,0.3182,1.5714,146.79
2026-03-08,S056,Himaxx Warehouse Outlet,Warehouse Outlet,East China,Nanjing,254,137,18,119,158,83,20,20,28,3374.49,2676.1,0.0787,0.146,0.241,1.4,120.52
2026-03-08,S057,Himaxx Warehouse Outlet,Warehouse Outlet,East China,Shanghai,97,53,15,38,46,22,7,7,10,1905.4,1062.54,0.0722,0.1321,0.3182,1.4286,190.54
2026-03-08,S058,Himaxx Warehouse Outlet,Shopping Center Warehouse,South China,Xiamen,302,125,21,104,76,28,4,4,9,1437.63,1278.17,0.0132,0.032,0.1429,2.25,159.74
2026-03-08,S059,Himaxx Warehouse Outlet,Mall Warehouse,East China,Suzhou,291,157,40,117,108,52,6,6,8,1585.95,1585.95,0.0206,0.0382,0.1154,1.3333,198.24
2026-03-08,S060,Himaxx Warehouse Outlet,Mall Warehouse,West China,Xi'an,243,120,39,81,121,56,10,10,12,1703.67,827.0,0.0412,0.0833,0.1786,1.2,141.97
2026-03-08,S061,Himaxx Warehouse Outlet,Community Warehouse,South China,Xiamen,161,100,33,67,100,51,7,7,10,1943.15,1295.48,0.0435,0.07,0.1373,1.4286,194.31
2026-03-08,S062,Himaxx Warehouse Outlet,Community Warehouse,West China,Xi'an,256,112,24,88,162,51,12,12,17,2806.6,2202.34,0.0469,0.1071,0.2353,1.4167,165.09
2026-03-08,S063,Himaxx Warehouse Outlet,Mall Warehouse,East China,Nanjing,138,66,21,45,78,39,5,5,8,1482.88,1383.35,0.0362,0.0758,0.1282,1.6,185.36
2026-03-08,S064,Himaxx Warehouse Outlet,Shopping Center Warehouse,South China,Guangzhou,245,149,33,116,142,66,8,8,14,2196.69,1643.96,0.0327,0.0537,0.1212,1.75,156.91
2026-03-08,S065,Himaxx Warehouse Outlet,Shopping Center Warehouse,North China,Tianjin,213,81,22,59,81,27,11,10,19,2997.88,2083.79,0.0516,0.1235,0.4074,1.7273,157.78
2026-03-08,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,North China,Tianjin,101,57,17,40,65,35,3,3,3,579.45,490.71,0.0297,0.0526,0.0857,1.0,193.15
2026-03-08,S067,Himaxx Warehouse Outlet,Shopping Center Warehouse,North China,Beijing,285,122,34,88,146,56,7,7,16,3290.42,3290.42,0.0246,0.0574,0.125,2.2857,205.65
2026-03-08,S068,Himaxx Warehouse Outlet,Mall Warehouse,East China,Suzhou,337,125,22,103,187,69,6,6,10,1525.14,1333.53,0.0178,0.048,0.087,1.6667,152.51
2026-03-08,S069,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Beijing,129,55,8,47,33,13,8,8,10,1517.21,1176.08,0.062,0.1455,0.6154,1.25,151.72
2026-03-08,S070,Himaxx Warehouse Outlet,Shopping Center Warehouse,Central China,Changsha,137,59,19,40,43,22,6,6,14,2182.11,1827.3,0.0438,0.1017,0.2727,2.3333,155.87
2026-03-08,S071,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Qingdao,268,99,13,86,118,43,11,10,25,4734.57,3383.61,0.041,0.101,0.2558,2.2727,189.38
2026-03-08,S072,Himaxx Warehouse Outlet,Community Warehouse,Central China,Changsha,351,108,24,84,127,45,8,8,12,2509.84,1482.23,0.0228,0.0741,0.1778,1.5,209.15
2026-03-08,S073,Himaxx Warehouse Outlet,Mall Warehouse,North China,Tianjin,210,128,31,97,63,31,13,13,16,2495.35,2166.88,0.0619,0.1016,0.4194,1.2308,155.96
2026-03-08,S074,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Tianjin,105,66,15,51,56,23,11,11,12,1562.29,1336.16,0.1048,0.1667,0.4783,1.0909,130.19
2026-03-08,S075,Himaxx Warehouse Outlet,Warehouse Outlet,South China,Shenzhen,400,197,33,164,240,86,10,10,17,1842.84,1114.71,0.025,0.0508,0.1163,1.7,108.4
2026-03-08,S076,Himaxx Warehouse Outlet,Warehouse Outlet,East China,Nanjing,346,220,53,167,122,67,7,7,15,2169.25,1999.7,0.0202,0.0318,0.1045,2.1429,144.62
2026-03-09,S001,Himaxx Warehouse Outlet,Mall Warehouse,North China,Beijing,218,113,12,101,107,27,10,10,17,2141.42,1525.37,0.0459,0.0885,0.3704,1.7,125.97
2026-03-09,S002,Himaxx Warehouse Outlet,Shopping Center Warehouse,East China,Nanjing,251,84,24,60,64,31,5,5,9,1026.94,892.07,0.0199,0.0595,0.1613,1.8,114.1
2026-03-09,S003,Himaxx Warehouse Outlet,Warehouse Outlet,South China,Shenzhen,186,103,22,81,92,39,5,5,6,633.19,407.99,0.0269,0.0485,0.1282,1.2,105.53
2026-03-09,S004,Himaxx Warehouse Outlet,Pop-up Clearance Warehouse,South China,Xiamen,259,153,23,130,78,42,5,5,8,1377.21,1344.37,0.0193,0.0327,0.119,1.6,172.15
2026-03-09,S005,Himaxx Warehouse Outlet,Shopping Center Warehouse,Central China,Changsha,157,69,21,48,55,19,9,9,16,1683.87,1194.71,0.0573,0.1304,0.4737,1.7778,105.24
2026-03-09,S006,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Qingdao,145,92,16,76,37,18,6,6,13,1746.18,1672.66,0.0414,0.0652,0.3333,2.1667,134.32
2026-03-09,S007,Himaxx Warehouse Outlet,Mall Warehouse,Central China,Wuhan,105,55,9,46,36,18,5,5,11,1307.79,976.99,0.0476,0.0909,0.2778,2.2,118.89
2026-03-09,S008,Himaxx Warehouse Outlet,Mall Warehouse,Central China,Changsha,201,117,19,98,61,22,14,14,26,4546.59,3715.66,0.0697,0.1197,0.6364,1.8571,174.87
2026-03-09,S009,Himaxx Warehouse Outlet,Mall Warehouse,Central China,Changsha,404,150,47,103,222,115,13,13,20,2836.48,2097.44,0.0322,0.0867,0.113,1.5385,141.82
2026-03-09,S010,Himaxx Warehouse Outlet,Community Warehouse,Central China,Changsha,302,147,25,122,89,45,10,10,19,2362.46,1778.25,0.0331,0.068,0.2222,1.9,124.34
2026-03-09,S011,Himaxx Warehouse Outlet,Community Warehouse,West China,Chengdu,174,100,31,69,80,25,7,7,11,1944.48,1336.33,0.0402,0.07,0.28,1.5714,176.77
2026-03-09,S012,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Beijing,148,58,7,51,64,18,7,7,10,1300.55,1218.22,0.0473,0.1207,0.3889,1.4286,130.06
2026-03-09,S013,Himaxx Warehouse Outlet,Community Warehouse,South China,Shenzhen,281,128,14,114,77,27,15,15,32,5185.78,3031.1,0.0534,0.1172,0.5556,2.1333,162.06
2026-03-09,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,North China,Tianjin,396,207,21,186,238,59,9,9,14,2131.18,1001.14,0.0227,0.0435,0.1525,1.5556,152.23
2026-03-09,S015,Himaxx Warehouse Outlet,Mall Warehouse,East China,Hangzhou,311,119,25,94,167,85,4,4,7,1250.6,823.23,0.0129,0.0336,0.0471,1.75,178.66
2026-03-09,S016,Himaxx Warehouse Outlet,Shopping Center Warehouse,West China,Chengdu,215,97,26,71,127,50,14,14,28,3675.06,2255.47,0.0651,0.1443,0.28,2.0,131.25
2026-03-09,S017,Himaxx Warehouse Outlet,Shopping Center Warehouse,East China,Hangzhou,342,135,21,114,217,100,8,7,14,2778.47,2347.38,0.0234,0.0519,0.08,1.75,198.46
2026-03-09,S018,Himaxx Warehouse Outlet,Mall Warehouse,West China,Xi'an,195,103,31,72,106,26,6,6,10,1390.21,1012.95,0.0308,0.0583,0.2308,1.6667,139.02
2026-03-09,S019,Himaxx Warehouse Outlet,Shopping Center Warehouse,North China,Qingdao,340,137,20,117,123,39,10,10,14,2277.87,1387.02,0.0294,0.073,0.2564,1.4,162.7
2026-03-09,S020,Himaxx Warehouse Outlet,Warehouse Outlet,East China,Shanghai,294,136,31,105,175,72,7,7,10,1176.18,663.23,0.0238,0.0515,0.0972,1.4286,117.62
2026-03-09,S021,Himaxx Warehouse Outlet,Pop-up Clearance Warehouse,Central China,Changsha,357,131,40,91,151,59,14,13,24,6238.28,3959.3,0.0392,0.0992,0.2373,1.7143,259.93
2026-03-09,S022,Himaxx Warehouse Outlet,Mall Warehouse,South China,Xiamen,233,95,16,79,63,13,10,10,10,1991.43,1545.08,0.0429,0.1053,0.7692,1.0,199.14
2026-03-09,S023,Himaxx Warehouse Outlet,Mall Warehouse,Central China,Changsha,106,61,20,41,64,33,7,7,14,2880.32,2590.1,0.066,0.1148,0.2121,2.0,205.74
2026-03-09,S024,Himaxx Warehouse Outlet,Mall Warehouse,West China,Chongqing,288,145,40,105,181,36,6,6,7,1723.83,1114.86,0.0208,0.0414,0.1667,1.1667,246.26
2026-03-09,S025,Himaxx Warehouse Outlet,Shopping Center Warehouse,East China,Hangzhou,397,171,54,117,198,64,8,8,11,1812.29,1235.37,0.0202,0.0468,0.125,1.375,164.75
2026-03-09,S026,Himaxx Warehouse Outlet,Shopping Center Warehouse,North China,Beijing,331,139,29,110,187,78,9,9,16,3023.45,2203.1,0.0272,0.0647,0.1154,1.7778,188.97
2026-03-09,S027,Himaxx Warehouse Outlet,Shopping Center Warehouse,West China,Chengdu,197,68,18,50,126,37,5,5,14,1025.43,973.2,0.0254,0.0735,0.1351,2.8,73.24
2026-03-09,S028,Himaxx Warehouse Outlet,Warehouse Outlet,West China,Chongqing,219,66,22,44,128,37,3,3,4,622.69,622.69,0.0137,0.0455,0.0811,1.3333,155.67
2026-03-09,S029,Himaxx Warehouse Outlet,Warehouse Outlet,East China,Suzhou,172,100,33,67,83,39,9,9,13,2896.69,2050.42,0.0523,0.09,0.2308,1.4444,222.82
2026-03-09,S030,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Beijing,148,68,19,49,82,41,4,4,6,1791.57,776.91,0.027,0.0588,0.0976,1.5,298.59
2026-03-09,S031,Himaxx Warehouse Outlet,Warehouse Outlet,West China,Xi'an,185,103,19,84,92,28,2,2,2,278.18,278.18,0.0108,0.0194,0.0714,1.0,139.09
2026-03-09,S032,Himaxx Warehouse Outlet,Mall Warehouse,Central China,Wuhan,269,174,20,154,150,40,8,8,9,2175.17,1837.62,0.0297,0.046,0.2,1.125,241.69
2026-03-09,S033,Himaxx Warehouse Outlet,Mall Warehouse,West China,Chongqing,247,95,17,78,65,33,11,11,17,3972.82,3263.66,0.0445,0.1158,0.3333,1.5455,233.7
2026-03-09,S034,Himaxx Warehouse Outlet,Warehouse Outlet,South China,Shenzhen,369,112,15,97,155,76,10,10,19,3171.16,2413.72,0.0271,0.0893,0.1316,1.9,166.9
2026-03-09,S035,Himaxx Warehouse Outlet,Pop-up Clearance Warehouse,West China,Chongqing,267,167,43,124,151,50,8,8,12,2558.54,1173.06,0.03,0.0479,0.16,1.5,213.21
2026-03-09,S036,Himaxx Warehouse Outlet,Warehouse Outlet,East China,Nanjing,175,111,17,94,60,20,7,7,9,2280.17,1529.52,0.04,0.0631,0.35,1.2857,253.35
2026-03-09,S037,Himaxx Warehouse Outlet,Warehouse Outlet,South China,Shenzhen,249,90,11,79,157,52,4,4,8,1054.0,451.19,0.0161,0.0444,0.0769,2.0,131.75
2026-03-09,S038,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Qingdao,298,159,46,113,160,41,16,16,22,3280.16,1429.43,0.0537,0.1006,0.3902,1.375,149.1
2026-03-09,S039,Himaxx Warehouse Outlet,Pop-up Clearance Warehouse,South China,Shenzhen,271,82,27,55,137,30,12,12,16,2940.22,2158.18,0.0443,0.1463,0.4,1.3333,183.76
2026-03-09,S040,Himaxx Warehouse Outlet,Warehouse Outlet,South China,Xiamen,174,85,28,57,108,30,13,13,16,3797.21,3430.68,0.0747,0.1529,0.4333,1.2308,237.33
2026-03-09,S041,Himaxx Warehouse Outlet,Shopping Center Warehouse,East China,Shanghai,230,96,22,74,127,40,9,9,14,2291.06,996.98,0.0391,0.0938,0.225,1.5556,163.65
2026-03-09,S042,Himaxx Warehouse Outlet,Community Warehouse,East China,Shanghai,201,83,21,62,119,36,10,10,12,2174.28,1299.87,0.0498,0.1205,0.2778,1.2,181.19
2026-03-09,S043,Himaxx Warehouse Outlet,Warehouse Outlet,East China,Hangzhou,336,117,28,89,192,47,14,14,20,4679.37,3732.69,0.0417,0.1197,0.2979,1.4286,233.97
2026-03-09,S044,Himaxx Warehouse Outlet,Community Warehouse,Central China,Changsha,189,73,14,59,64,32,14,14,25,3483.39,2708.28,0.0741,0.1918,0.4375,1.7857,139.34
2026-03-09,S045,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Beijing,196,87,23,64,69,31,9,9,15,2877.08,1784.56,0.0459,0.1034,0.2903,1.6667,191.81
2026-03-09,S046,Himaxx Warehouse Outlet,Shopping Center Warehouse,East China,Shanghai,266,152,35,117,92,37,4,4,7,1403.01,1007.51,0.015,0.0263,0.1081,1.75,200.43
2026-03-09,S047,Himaxx Warehouse Outlet,Warehouse Outlet,South China,Xiamen,230,110,30,80,135,43,9,9,17,2968.5,2375.31,0.0391,0.0818,0.2093,1.8889,174.62
2026-03-09,S048,Himaxx Warehouse Outlet,Mall Warehouse,West China,Chongqing,178,73,12,61,105,43,11,11,13,2136.23,1778.68,0.0618,0.1507,0.2558,1.1818,164.33
2026-03-09,S049,Himaxx Warehouse Outlet,Warehouse Outlet,South China,Shenzhen,174,76,23,53,85,24,14,14,19,3457.64,2971.58,0.0805,0.1842,0.5833,1.3571,181.98
2026-03-09,S050,Himaxx Warehouse Outlet,Community Warehouse,East China,Suzhou,210,63,9,54,81,26,5,5,7,1089.13,964.11,0.0238,0.0794,0.1923,1.4,155.59
2026-03-09,S051,Himaxx Warehouse Outlet,Shopping Center Warehouse,North China,Qingdao,106,60,19,41,48,21,7,6,8,1110.72,759.23,0.066,0.1,0.3333,1.1429,138.84
2026-03-09,S052,Himaxx Warehouse Outlet,Shopping Center Warehouse,East China,Shanghai,199,62,9,53,78,16,8,8,11,1595.1,939.76,0.0402,0.129,0.5,1.375,145.01
2026-03-09,S053,Himaxx Warehouse Outlet,Warehouse Outlet,West China,Chongqing,405,173,19,154,119,37,9,9,12,1898.31,1605.96,0.0222,0.052,0.2432,1.3333,158.19
2026-03-09,S054,Himaxx Warehouse Outlet,Community Warehouse,North China,Tianjin,104,52,10,42,60,19,11,11,18,4801.51,3766.88,0.1058,0.2115,0.5789,1.6364,266.75
2026-03-09,S055,Himaxx Warehouse Outlet,Mall Warehouse,South China,Xiamen,230,103,28,75,124,57,14,14,22,5139.01,4323.5,0.0609,0.1359,0.2456,1.5714,233.59
2026-03-09,S056,Himaxx Warehouse Outlet,Warehouse Outlet,East China,Nanjing,288,156,47,109,120,36,9,9,14,2247.22,1896.34,0.0312,0.0577,0.25,1.5556,160.52
2026-03-09,S057,Himaxx Warehouse Outlet,Warehouse Outlet,East China,Shanghai,201,62,11,51,91,32,6,6,10,1518.43,866.33,0.0299,0.0968,0.1875,1.6667,151.84
2026-03-09,S058,Himaxx Warehouse Outlet,Shopping Center Warehouse,South China,Xiamen,315,120,37,83,159,79,5,5,6,1300.07,486.97,0.0159,0.0417,0.0633,1.2,216.68
2026-03-09,S059,Himaxx Warehouse Outlet,Mall Warehouse,East China,Suzhou,252,100,27,73,126,39,3,3,5,1491.19,1263.78,0.0119,0.03,0.0769,1.6667,298.24
2026-03-09,S060,Himaxx Warehouse Outlet,Mall Warehouse,West China,Xi'an,222,125,42,83,61,32,19,19,33,5061.66,4144.47,0.0856,0.152,0.5938,1.7368,153.38
2026-03-09,S061,Himaxx Warehouse Outlet,Community Warehouse,South China,Xiamen,268,173,30,143,72,32,2,2,6,423.6,283.83,0.0075,0.0116,0.0625,3.0,70.6
2026-03-09,S062,Himaxx Warehouse Outlet,Community Warehouse,West China,Xi'an,166,107,20,87,72,15,10,10,14,2979.94,2019.6,0.0602,0.0935,0.6667,1.4,212.85
2026-03-09,S063,Himaxx Warehouse Outlet,Mall Warehouse,East China,Nanjing,176,56,9,47,58,20,2,2,3,439.02,313.07,0.0114,0.0357,0.1,1.5,146.34
2026-03-09,S064,Himaxx Warehouse Outlet,Shopping Center Warehouse,South China,Guangzhou,210,99,25,74,80,18,13,13,25,3672.09,3026.7,0.0619,0.1313,0.7222,1.9231,146.88
2026-03-09,S065,Himaxx Warehouse Outlet,Shopping Center Warehouse,North China,Tianjin,377,182,61,121,145,72,4,4,5,572.7,406.65,0.0106,0.022,0.0556,1.25,114.54
2026-03-09,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,North China,Tianjin,229,117,29,88,96,42,5,5,11,2144.39,1426.56,0.0218,0.0427,0.119,2.2,194.94
2026-03-09,S067,Himaxx Warehouse Outlet,Shopping Center Warehouse,North China,Beijing,113,46,5,41,62,29,7,7,10,949.65,672.21,0.0619,0.1522,0.2414,1.4286,94.97
2026-03-09,S068,Himaxx Warehouse Outlet,Mall Warehouse,East China,Suzhou,341,207,48,159,133,55,7,7,8,1366.65,882.19,0.0205,0.0338,0.1273,1.1429,170.83
2026-03-09,S069,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Beijing,310,110,15,95,185,81,15,15,17,3206.38,2332.03,0.0484,0.1364,0.1852,1.1333,188.61
2026-03-09,S070,Himaxx Warehouse Outlet,Shopping Center Warehouse,Central China,Changsha,195,59,17,42,104,43,6,6,10,1823.23,801.62,0.0308,0.1017,0.1395,1.6667,182.32
2026-03-09,S071,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Qingdao,133,56,11,45,39,13,9,9,11,1978.6,1531.26,0.0677,0.1607,0.6923,1.2222,179.87
2026-03-09,S072,Himaxx Warehouse Outlet,Community Warehouse,Central China,Changsha,369,231,32,199,183,73,10,10,16,3089.08,1644.85,0.0271,0.0433,0.137,1.6,193.07
2026-03-09,S073,Himaxx Warehouse Outlet,Mall Warehouse,North China,Tianjin,374,201,66,135,149,54,10,10,12,2465.71,1806.64,0.0267,0.0498,0.1852,1.2,205.48
2026-03-09,S074,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Tianjin,135,80,22,58,57,26,10,10,18,3040.2,2614.69,0.0741,0.125,0.3846,1.8,168.9
2026-03-09,S075,Himaxx Warehouse Outlet,Warehouse Outlet,South China,Shenzhen,376,171,48,123,187,88,9,9,16,3070.15,2216.31,0.0239,0.0526,0.1023,1.7778,191.88
2026-03-09,S076,Himaxx Warehouse Outlet,Warehouse Outlet,East China,Nanjing,154,86,16,70,51,10,5,5,9,1442.69,1113.2,0.0325,0.0581,0.5,1.8,160.3
2026-03-10,S001,Himaxx Warehouse Outlet,Mall Warehouse,North China,Beijing,172,105,30,75,71,15,18,18,27,4716.29,2816.33,0.1047,0.1714,1.2,1.5,174.68
2026-03-10,S002,Himaxx Warehouse Outlet,Shopping Center Warehouse,East China,Nanjing,321,160,31,129,100,44,7,7,10,1456.98,900.18,0.0218,0.0437,0.1591,1.4286,145.7
2026-03-10,S003,Himaxx Warehouse Outlet,Warehouse Outlet,South China,Shenzhen,144,70,20,50,55,14,4,4,9,1275.65,1004.72,0.0278,0.0571,0.2857,2.25,141.74
2026-03-10,S004,Himaxx Warehouse Outlet,Pop-up Clearance Warehouse,South China,Xiamen,206,94,10,84,117,51,5,5,9,1045.52,1045.52,0.0243,0.0532,0.098,1.8,116.17
2026-03-10,S005,Himaxx Warehouse Outlet,Shopping Center Warehouse,Central China,Changsha,100,64,7,57,31,7,7,7,8,1492.07,1113.25,0.07,0.1094,1.0,1.1429,186.51
2026-03-10,S006,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Qingdao,175,90,11,79,63,18,12,12,17,2775.57,2672.58,0.0686,0.1333,0.6667,1.4167,163.27
2026-03-10,S007,Himaxx Warehouse Outlet,Mall Warehouse,Central China,Wuhan,105,66,8,58,66,32,11,11,18,2658.25,1861.12,0.1048,0.1667,0.3438,1.6364,147.68
2026-03-10,S008,Himaxx Warehouse Outlet,Mall Warehouse,Central China,Changsha,239,75,20,55,146,39,12,12,18,2473.98,1202.21,0.0502,0.16,0.3077,1.5,137.44
2026-03-10,S009,Himaxx Warehouse Outlet,Mall Warehouse,Central China,Changsha,373,124,24,100,146,35,10,10,15,2026.65,976.43,0.0268,0.0806,0.2857,1.5,135.11
2026-03-10,S010,Himaxx Warehouse Outlet,Community Warehouse,Central China,Changsha,337,108,11,97,212,68,8,8,16,3218.22,2770.62,0.0237,0.0741,0.1176,2.0,201.14
2026-03-10,S011,Himaxx Warehouse Outlet,Community Warehouse,West China,Chengdu,192,74,16,58,53,25,8,8,10,1117.32,974.35,0.0417,0.1081,0.32,1.25,111.73
2026-03-10,S012,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Beijing,368,113,21,92,188,39,16,16,21,3202.65,1522.22,0.0435,0.1416,0.4103,1.3125,152.51
2026-03-10,S013,Himaxx Warehouse Outlet,Community Warehouse,South China,Shenzhen,131,41,13,28,60,15,11,11,14,2285.29,1420.2,0.084,0.2683,0.7333,1.2727,163.23
2026-03-10,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,North China,Tianjin,364,225,74,151,202,97,4,3,5,701.19,557.43,0.011,0.0133,0.0412,1.25,140.24
2026-03-10,S015,Himaxx Warehouse Outlet,Mall Warehouse,East China,Hangzhou,183,63,6,57,77,28,6,6,9,2313.23,2033.49,0.0328,0.0952,0.2143,1.5,257.03
2026-03-10,S016,Himaxx Warehouse Outlet,Shopping Center Warehouse,West China,Chengdu,221,74,9,65,142,54,7,7,10,1833.17,1315.36,0.0317,0.0946,0.1296,1.4286,183.32
2026-03-10,S017,Himaxx Warehouse Outlet,Shopping Center Warehouse,East China,Hangzhou,283,172,39,133,160,78,9,9,11,1720.62,695.0,0.0318,0.0523,0.1154,1.2222,156.42
2026-03-10,S018,Himaxx Warehouse Outlet,Mall Warehouse,West China,Xi'an,155,54,9,45,40,10,7,7,8,1108.43,532.63,0.0452,0.1296,0.7,1.1429,138.55
2026-03-10,S019,Himaxx Warehouse Outlet,Shopping Center Warehouse,North China,Qingdao,377,186,43,143,168,42,5,5,6,1389.88,1173.39,0.0133,0.0269,0.119,1.2,231.65
2026-03-10,S020,Himaxx Warehouse Outlet,Warehouse Outlet,East China,Shanghai,359,207,28,179,224,61,11,11,18,3226.78,3226.78,0.0306,0.0531,0.1803,1.6364,179.27
2026-03-10,S021,Himaxx Warehouse Outlet,Pop-up Clearance Warehouse,Central China,Changsha,376,150,52,98,112,45,11,11,17,1793.14,1339.53,0.0293,0.0733,0.2444,1.5455,105.48
2026-03-10,S022,Himaxx Warehouse Outlet,Mall Warehouse,South China,Xiamen,251,95,11,84,97,33,5,5,6,758.08,581.84,0.0199,0.0526,0.1515,1.2,126.35
2026-03-10,S023,Himaxx Warehouse Outlet,Mall Warehouse,Central China,Changsha,307,106,17,89,133,43,19,19,24,3828.74,2887.76,0.0619,0.1792,0.4419,1.2632,159.53
2026-03-10,S024,Himaxx Warehouse Outlet,Mall Warehouse,West China,Chongqing,383,189,41,148,176,61,7,7,8,1323.24,997.88,0.0183,0.037,0.1148,1.1429,165.41
2026-03-10,S025,Himaxx Warehouse Outlet,Shopping Center Warehouse,East China,Hangzhou,221,109,31,78,111,48,9,9,12,3719.41,2890.78,0.0407,0.0826,0.1875,1.3333,309.95
2026-03-10,S026,Himaxx Warehouse Outlet,Shopping Center Warehouse,North China,Beijing,329,115,22,93,200,63,16,14,28,4747.95,3076.98,0.0486,0.1217,0.254,1.75,169.57
2026-03-10,S027,Himaxx Warehouse Outlet,Shopping Center Warehouse,West China,Chengdu,245,128,16,112,127,43,2,2,2,387.41,85.09,0.0082,0.0156,0.0465,1.0,193.7
2026-03-10,S028,Himaxx Warehouse Outlet,Warehouse Outlet,West China,Chongqing,324,154,37,117,135,39,6,6,8,1639.54,880.98,0.0185,0.039,0.1538,1.3333,204.94
2026-03-10,S029,Himaxx Warehouse Outlet,Warehouse Outlet,East China,Suzhou,288,119,39,80,180,47,10,9,17,2458.73,1692.63,0.0347,0.0756,0.2128,1.7,144.63
2026-03-10,S030,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Beijing,347,151,50,101,137,54,8,8,13,2026.64,1571.9,0.0231,0.053,0.1481,1.625,155.9
2026-03-10,S031,Himaxx Warehouse Outlet,Warehouse Outlet,West China,Xi'an,374,149,47,102,238,97,8,8,12,2355.17,1194.54,0.0214,0.0537,0.0825,1.5,196.26
2026-03-10,S032,Himaxx Warehouse Outlet,Mall Warehouse,Central China,Wuhan,233,123,37,86,76,23,11,11,19,2548.43,1922.78,0.0472,0.0894,0.4783,1.7273,134.13
2026-03-10,S033,Himaxx Warehouse Outlet,Mall Warehouse,West China,Chongqing,217,100,17,83,114,61,9,9,12,2539.41,1044.84,0.0415,0.09,0.1475,1.3333,211.62
2026-03-10,S034,Himaxx Warehouse Outlet,Warehouse Outlet,South China,Shenzhen,398,216,64,152,174,92,16,16,25,5253.75,3543.13,0.0402,0.0741,0.1739,1.5625,210.15
2026-03-10,S035,Himaxx Warehouse Outlet,Pop-up Clearance Warehouse,West China,Chongqing,395,202,63,139,235,71,3,3,4,1091.28,364.01,0.0076,0.0149,0.0423,1.3333,272.82
2026-03-10,S036,Himaxx Warehouse Outlet,Warehouse Outlet,East China,Nanjing,231,85,15,70,97,41,13,13,21,2417.47,1551.4,0.0563,0.1529,0.3171,1.6154,115.12
2026-03-10,S037,Himaxx Warehouse Outlet,Warehouse Outlet,South China,Shenzhen,111,47,12,35,56,21,5,5,6,848.61,772.24,0.045,0.1064,0.2381,1.2,141.44
2026-03-10,S038,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Qingdao,187,109,13,96,73,23,9,9,14,2017.12,1823.71,0.0481,0.0826,0.3913,1.5556,144.08
2026-03-10,S039,Himaxx Warehouse Outlet,Pop-up Clearance Warehouse,South China,Shenzhen,212,129,14,115,60,31,15,15,22,3743.7,2208.73,0.0708,0.1163,0.4839,1.4667,170.17
2026-03-10,S040,Himaxx Warehouse Outlet,Warehouse Outlet,South China,Xiamen,249,75,19,56,159,34,10,10,18,2393.0,1815.71,0.0402,0.1333,0.2941,1.8,132.94
2026-03-10,S041,Himaxx Warehouse Outlet,Shopping Center Warehouse,East China,Shanghai,257,127,42,85,159,85,4,4,7,657.48,315.47,0.0156,0.0315,0.0471,1.75,93.93
2026-03-10,S042,Himaxx Warehouse Outlet,Community Warehouse,East China,Shanghai,188,78,9,69,58,23,14,14,26,4559.0,3678.6,0.0745,0.1795,0.6087,1.8571,175.35
