snapshot_month,store_id,channel,store_format,brand,brand_tier,category,business_mode,inventory_risk_owner,avg_inventory_value,inventory_value,ending_inventory_units,sold_units,recognized_revenue,gross_profit,cogs,gmroi,inventory_turnover,sales_to_inventory_ratio,sell_through_rate,inventory_age_days,weeks_of_supply,stockout_rate,overstock_rate,clearance_rate,inventory_risk_flag
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Asics,Tier 3,Training Shoes,Consignment,Brand Partner,2741.7,3036.96,72,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Asics,Tier 3,Underwear,Buyout,Himaxx,4442.1050000000005,10198.8,179,1,113.23,38.74,74.49,0.00872109056404565,0.016769076822812604,0.025490167386858255,0.005555555555555556,122.0,691.5,0.0,1.0,1.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Asics,Tier 3,Underwear,Consignment,Brand Partner,1256.1,1433.85,121,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Asics,Tier 3,Yoga Apparel,Buyout,Himaxx,5058.69,5058.69,51,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Asics,Tier 3,Yoga Apparel,Consignment,Brand Partner,562.57,651.69,117,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Brand A,Tier 2,Accessories,Own Brand,Himaxx,4804.09,10833.119999999999,207,3,225.71,108.35,117.36,0.0225536990356134,0.024429184299211714,0.046982883334825115,0.014285714285714285,41.5,589.5,0.0,1.0,0.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Brand A,Tier 2,Bags,Own Brand,Himaxx,7439.2266666666665,23869.940000000002,306,1,401.52,195.75,205.77,0.02631321893673536,0.027660133132117678,0.05397335206885304,0.003257328990228013,145.0,738.0,0.0,1.0,0.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Brand A,Tier 2,Basketball Shoes,Own Brand,Himaxx,17321.2775,74300.73,395,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,999.0,0.0,1.0,0.25,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Brand A,Tier 2,Kids Apparel,Own Brand,Himaxx,9435.435,20476.94,300,1,134.82,28.28,106.54,0.0029972121052182546,0.011291477287480653,0.014288689392698907,0.0033222591362126247,129.0,797.5,0.0,1.0,0.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Brand A,Tier 2,Lifestyle Apparel,Own Brand,Himaxx,8027.660000000001,45705.12,546,1,25.72,-25.91,51.63,-0.003227590605481547,0.006431513043651574,0.003203922438170027,0.0018281535648994515,146.4,876.0,0.0,1.0,0.4,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Brand A,Tier 2,Outdoor Apparel,Own Brand,Himaxx,17277.82875,153037.66,752,1,320.56,83.22,237.34,0.004816577430193594,0.013736679731821048,0.01855325716201464,0.0013280212483399733,107.0,934.125,0.0,1.0,0.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Brand A,Tier 2,Performance Apparel,Own Brand,Himaxx,22400.471428571433,168202.34,731,1,129.79,-110.53,240.32,-0.004934271153732095,0.010728345640684856,0.005794074486952761,0.001366120218579235,204.57142857142858,891.1428571428571,0.0,1.0,0.5714285714285714,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Brand A,Tier 2,Running Shoes,Own Brand,Himaxx,20979.026666666665,68051.02,334,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.66666666666666,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Brand A,Tier 2,Sportswear,Own Brand,Himaxx,16147.083333333334,52661.12,305,2,428.9,14.16,414.74,0.0008769385595953862,0.025685134054137745,0.02656207261373313,0.006514657980456026,58.666666666666664,730.0,0.0,1.0,0.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Brand A,Tier 2,Training Shoes,Own Brand,Himaxx,15385.11,30538.199999999997,168,6,2939.6400000000003,1440.4099999999999,1499.23,0.09362363999997399,0.09744681708483072,0.19107045708480475,0.034482758620689655,50.5,201.6,0.0,1.0,0.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Brand A,Tier 2,Underwear,Own Brand,Himaxx,8633.61,27447.39,320,3,507.9,242.73,265.16999999999996,0.028114543047462182,0.030713687553642097,0.05882823060110428,0.009287925696594427,154.66666666666666,577.6666666666666,0.0,1.0,0.3333333333333333,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Brand B,Tier 2,Accessories,Own Brand,Himaxx,9116.742,50052.64,624,2,294.76,136.47,158.29,0.014969163326109262,0.017362562196012565,0.032331725522121824,0.003194888178913738,122.0,792.2,0.0,1.0,0.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Brand B,Tier 2,Basketball Shoes,Own Brand,Himaxx,14494.905999999999,74179.34999999999,430,2,1002.92,451.12,551.8,0.031122657849592127,0.038068546287916595,0.06919120413750872,0.004629629629629629,143.0,844.8,0.0,1.0,0.4,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Brand B,Tier 2,Kids Apparel,Own Brand,Himaxx,7453.704,42872.17999999999,525,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.2,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Brand B,Tier 2,Lifestyle Apparel,Own Brand,Himaxx,1563.03,1984.8,80,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Brand B,Tier 2,Outdoor Apparel,Own Brand,Himaxx,14980.95,17755.2,96,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,999.0,0.0,1.0,1.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Brand B,Tier 2,Performance Apparel,Own Brand,Himaxx,9193.73,10305.06,102,2,255.08,53.02,202.06,0.005766973796272025,0.02197802197802198,0.027744995774294005,0.019230769230769232,57.0,204.0,0.0,1.0,0.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Brand B,Tier 2,Running Shoes,Own Brand,Himaxx,11747.656666666668,38580.67,241,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.66666666666666,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Brand B,Tier 2,Sportswear,Own Brand,Himaxx,17171.995,75165.85,480,3,1015.56,521.58,493.98,0.03037387327447976,0.028766605161485315,0.05914047843596507,0.006211180124223602,149.25,719.5,0.0,1.0,0.25,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Brand B,Tier 2,Training Shoes,Own Brand,Himaxx,17285.7125,74172.90999999999,436,3,631.96,-120.05,752.01,-0.00694504203977707,0.043504715238090415,0.036559673198313346,0.00683371298405467,264.0,807.9175,0.0,1.0,0.5,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Brand B,Tier 2,Underwear,Own Brand,Himaxx,4849.152,26199.41,468,1,28.58,-4.59,33.17,-0.0009465572537218878,0.006840371264913948,0.005893814011192059,0.0021321961620469083,243.6,858.4,0.0,1.0,0.4,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Brand B,Tier 2,Yoga Apparel,Own Brand,Himaxx,11344.7875,48233.67,455,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Brooks Brothers,Tier 1,Accessories,Buyout,Himaxx,5283.07,11393.86,248,1,108.61,48.98,59.63,0.009271124554473062,0.011286997900841747,0.02055812245531481,0.004016064257028112,77.5,717.5,0.0,1.0,0.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Brooks Brothers,Tier 1,Accessories,Consignment,Brand Partner,908.9,953.6,64,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Brooks Brothers,Tier 1,Bags,Buyout,Himaxx,6094.44,6279.12,51,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Brooks Brothers,Tier 1,Basketball Shoes,Buyout,Himaxx,16245.46,19229.32,116,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Brooks Brothers,Tier 1,Kids Apparel,Buyout,Himaxx,3911.5299999999997,7823.0599999999995,131,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.5,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Brooks Brothers,Tier 1,Kids Apparel,Consignment,Brand Partner,1309.68,4343.12,209,2,62.06,52.99,9.07,0.040460265102925906,0.006925355812106774,0.04738562091503268,0.009478672985781991,151.66666666666666,729.3333333333334,0.0,1.0,0.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Brooks Brothers,Tier 1,Lifestyle Apparel,Buyout,Himaxx,5104.584999999999,10748.45,185,1,122.18,81.61,40.57,0.01598758762955265,0.00794775677160827,0.02393534440116092,0.005376344086021506,142.5,731.5,0.0,1.0,0.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Brooks Brothers,Tier 1,Outdoor Apparel,Buyout,Himaxx,22002.62,51675.36,234,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Brooks Brothers,Tier 1,Performance Apparel,Buyout,Himaxx,15293.993333333334,47417.02,343,4,1366.32,309.36,1056.96,0.020227549029052366,0.06910948481299194,0.0893370338420443,0.011527377521613832,124.33333333333333,713.0,0.0,1.0,0.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Brooks Brothers,Tier 1,Running Shoes,Buyout,Himaxx,7631.64,8187.2,140,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Brooks Brothers,Tier 1,Sportswear,Buyout,Himaxx,2449.08,2449.08,36,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Brooks Brothers,Tier 1,Sportswear,Consignment,Brand Partner,239.78,289.85,55,2,47.95,42.0,5.95,0.17516056385019602,0.024814413212111103,0.19997497706230713,0.03508771929824561,24.0,110.0,0.0,1.0,0.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Brooks Brothers,Tier 1,Training Shoes,Buyout,Himaxx,6873.78,7571.12,76,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Brooks Brothers,Tier 1,Underwear,Buyout,Himaxx,901.265,1789.79,120,3,103.95,62.21,41.739999999999995,0.06902520346402002,0.04631268272927496,0.11533788619329498,0.024390243902439025,57.0,143.0,0.0,1.0,0.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Brooks Brothers,Tier 1,Yoga Apparel,Buyout,Himaxx,3916.08,4127.76,117,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,999.0,0.0,1.0,1.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Brooks Brothers,Tier 1,Yoga Apparel,Consignment,Brand Partner,885.7850000000001,1944.39,128,1,29.2,24.91,4.29,0.028121948328318946,0.004843161715314664,0.03296511004363361,0.007751937984496124,295.5,597.5,0.0,1.0,0.5,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Champion,Tier 3,Accessories,Buyout,Himaxx,9121.97,30192.9,358,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.666666666666664,999.0,0.0,1.0,0.3333333333333333,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Champion,Tier 3,Bags,Buyout,Himaxx,4716.76,5067.33,159,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Champion,Tier 3,Bags,Consignment,Brand Partner,1862.54,2034.84,124,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0,999.0,0.0,1.0,1.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Champion,Tier 3,Basketball Shoes,Buyout,Himaxx,10984.95,12097.35,87,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Champion,Tier 3,Kids Apparel,Buyout,Himaxx,6772.870000000001,14687.52,197,2,120.94,37.08,83.86,0.00547478395421734,0.01238175249192735,0.01785653644614469,0.010050251256281407,142.0,643.5,0.0,1.0,0.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Champion,Tier 3,Lifestyle Apparel,Buyout,Himaxx,2098.98,2098.98,39,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Champion,Tier 3,Lifestyle Apparel,Consignment,Brand Partner,1601.14,1748.11,113,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Champion,Tier 3,Outdoor Apparel,Buyout,Himaxx,11851.335,24758.879999999997,143,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.5,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Champion,Tier 3,Performance Apparel,Buyout,Himaxx,15855.6,18244.8,84,1,264.49,47.29,217.2,0.0029825424455712807,0.0136986301369863,0.016681172582557583,0.011764705882352941,215.0,336.0,0.0,1.0,0.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Champion,Tier 3,Performance Apparel,Consignment,Brand Partner,4231.95,4691.6,148,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Champion,Tier 3,Running Shoes,Buyout,Himaxx,4542.72,5867.68,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Champion,Tier 3,Sportswear,Buyout,Himaxx,12994.72,14989.76,139,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,999.0,0.0,1.0,1.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Champion,Tier 3,Underwear,Buyout,Himaxx,4907.58,5396.76,171,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Cole Haan,Tier 2,Accessories,Buyout,Himaxx,3576.02,3912.44,157,1,32.43,7.51,24.92,0.0021001001112969167,0.006968641114982579,0.009068741226279495,0.006329113924050633,329.0,628.0,0.0,1.0,1.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Cole Haan,Tier 2,Bags,Buyout,Himaxx,6505.985000000001,13812.06,307,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.5,999.0,0.0,1.0,0.5,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Cole Haan,Tier 2,Bags,Consignment,Brand Partner,2344.5,2907.18,93,5,112.67,98.37,14.3,0.04195777351247601,0.006099381531243336,0.048057155043719345,0.05102040816326531,292.0,74.4,0.0,1.0,0.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Cole Haan,Tier 2,Basketball Shoes,Consignment,Brand Partner,8247.62,8520.72,156,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0,999.0,0.0,1.0,1.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Cole Haan,Tier 2,Kids Apparel,Buyout,Himaxx,3303.2766666666666,11136.4,263,4,449.03999999999996,219.04000000000002,230.0,0.06630991651723592,0.06962783418080835,0.13593775069804426,0.0149812734082397,212.66666666666666,526.3333333333334,0.0,1.0,0.3333333333333333,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Cole Haan,Tier 2,Lifestyle Apparel,Buyout,Himaxx,10926.3,56978.59,718,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.2,999.0,0.0,1.0,0.2,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Cole Haan,Tier 2,Outdoor Apparel,Buyout,Himaxx,5553.87,5938.1,85,1,135.65,65.79,69.86,0.01184579401390382,0.012578616352201259,0.024424410366105077,0.011627906976744186,265.0,340.0,0.0,1.0,1.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Cole Haan,Tier 2,Performance Apparel,Buyout,Himaxx,16148.094000000001,91054.78,542,4,1140.96,342.87,798.09,0.021232846427572193,0.04942317031347476,0.07065601674104696,0.007326007326007326,240.0,758.6,0.0,1.0,0.6,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Cole Haan,Tier 2,Performance Apparel,Consignment,Brand Partner,3846.585,8115.360000000001,145,2,162.67,144.98,17.69,0.037690574886555216,0.004598884465051468,0.04228945935160668,0.013605442176870748,189.0,577.5,0.0,1.0,0.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Cole Haan,Tier 2,Running Shoes,Buyout,Himaxx,10567.365000000002,23130.239999999998,207,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.5,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Cole Haan,Tier 2,Sportswear,Buyout,Himaxx,3422.2124999999996,15408.19,422,2,122.24,53.78,68.46,0.015714979709763786,0.020004602285801948,0.035719581995565734,0.0047169811320754715,231.75,789.75,0.0,1.0,0.5,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Cole Haan,Tier 2,Training Shoes,Buyout,Himaxx,8229.152,43768.04,535,2,347.14,154.07,193.07,0.018722463748391083,0.023461712701381622,0.04218417644977271,0.0037243947858473,213.6,798.6,0.0,1.0,0.4,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Cole Haan,Tier 2,Underwear,Buyout,Himaxx,6331.0,20459.91,448,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.66666666666666,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Columbia,Tier 3,Accessories,Buyout,Himaxx,2476.0,2723.6,110,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Columbia,Tier 3,Accessories,Consignment,Brand Partner,1450.335,3185.3399999999997,183,1,36.74,27.63,9.11,0.01905077102876232,0.006281307422078347,0.025332078450840668,0.005434782608695652,136.5,735.5,0.0,1.0,0.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Columbia,Tier 3,Bags,Buyout,Himaxx,5545.69,6039.28,104,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Columbia,Tier 3,Bags,Consignment,Brand Partner,2566.69,7726.8099999999995,219,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.66666666666667,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Columbia,Tier 3,Basketball Shoes,Buyout,Himaxx,16704.38,17553.75,93,2,309.02,-68.48,377.5,-0.00409952359800244,0.02259886329214254,0.018499339694140096,0.021052631578947368,190.0,186.0,0.0,1.0,1.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Columbia,Tier 3,Kids Apparel,Consignment,Brand Partner,309.75,318.01,77,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Columbia,Tier 3,Lifestyle Apparel,Buyout,Himaxx,4910.25,11574.75,145,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.5,999.0,0.0,1.0,0.5,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Columbia,Tier 3,Outdoor Apparel,Buyout,Himaxx,7886.55,7940.94,73,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Columbia,Tier 3,Running Shoes,Buyout,Himaxx,10130.65,32154.829999999998,299,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.333333333333336,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Columbia,Tier 3,Running Shoes,Consignment,Brand Partner,1267.5,1267.5,50,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Columbia,Tier 3,Training Shoes,Buyout,Himaxx,1580.1,1854.9,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,999.0,0.0,1.0,1.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Columbia,Tier 3,Yoga Apparel,Buyout,Himaxx,9210.33,27942.07,319,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.33333333333334,999.0,0.0,1.0,1.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Columbia,Tier 3,Yoga Apparel,Consignment,Brand Partner,541.26,541.26,93,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,999.0,0.0,1.0,1.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Fila,Tier 3,Bags,Buyout,Himaxx,23278.285,51953.88,276,1,240.42,106.47,133.95,0.004573790552010167,0.005754289888623668,0.010328080440633835,0.0036101083032490976,43.0,795.5,0.0,1.0,0.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Fila,Tier 3,Kids Apparel,Consignment,Brand Partner,2840.6,3165.24,156,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Fila,Tier 3,Lifestyle Apparel,Consignment,Brand Partner,499.14,552.24,52,1,14.95,13.29,1.66,0.02662579636975598,0.0033257202388107545,0.029951516608566733,0.018867924528301886,194.0,208.0,0.0,1.0,1.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Fila,Tier 3,Outdoor Apparel,Buyout,Himaxx,7437.78,17224.95,195,2,222.96,131.66,91.3,0.017701518463842707,0.012275168128124252,0.02997668659196696,0.01015228426395939,99.5,614.5,0.0,1.0,0.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Fila,Tier 3,Outdoor Apparel,Consignment,Brand Partner,4050.0,4691.25,139,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Fila,Tier 3,Running Shoes,Buyout,Himaxx,9831.04,21177.55,241,1,198.89,103.36,95.53,0.01051363843499772,0.00971718149860035,0.02023081993359807,0.004132231404958678,113.5,777.5,0.0,1.0,0.5,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Fila,Tier 3,Running Shoes,Consignment,Brand Partner,1135.35,1357.2,104,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Fila,Tier 3,Training Shoes,Buyout,Himaxx,15200.46,19115.73,83,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,999.0,0.0,1.0,1.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Hoka,Tier 1,Bags,Consignment,Brand Partner,1679.73,2024.88,88,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,999.0,0.0,1.0,1.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Hoka,Tier 1,Basketball Shoes,Consignment,Brand Partner,2056.52,4309.87,237,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Hoka,Tier 1,Kids Apparel,Consignment,Brand Partner,3195.97,3151.38,106,3,111.79,89.8,21.99,0.028097885774897764,0.0068805401802895525,0.03497842595518732,0.027522935779816515,26.0,141.33,0.0,1.0,0.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Hoka,Tier 1,Lifestyle Apparel,Buyout,Himaxx,6745.97,7709.68,88,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,Hoka,Tier 1,Lifestyle Apparel,Consignment,Brand Partner,438.02,488.84,101,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.0,999.0,0.0,1.0,1.0,High Risk
